und_from_file_id,und_to_file_id,weight
14275,10625,6
14275,10626,9
14275,14276,3
14275,14277,2
14275,26589,5
14275,72898,4
14275,90731,1
14275,111686,3
14275,122593,4
14275,130647,2
14276,8953,1
14276,14353,1
14276,55069,1
14276,111686,5
14277,72900,2
14373,4855,2
14373,4856,23
14439,4856,19
14439,14441,28
14439,23709,29
14439,103294,26
14441,6043,2
14441,23709,255
14442,4855,2
14442,4856,20
14442,14441,6
14442,23709,9
14651,98870,6
14651,110212,7
14692,6064,1
14694,4829,3
14694,36804,2
14694,59981,9
14694,73798,3
14694,76372,11
14694,93079,7
14694,98616,6
14694,103436,3
14721,13649,13
14721,23778,3
14721,42646,3
14721,51908,9
14721,67442,1
14721,68984,6
14721,76311,7
14721,85717,3
14721,103910,11
14721,129800,5
14721,130245,3
14721,138186,1
14757,2356,5
14757,28722,5
14757,63508,4
14757,86622,2
14757,109311,6
14757,125668,1
14788,23778,3
14788,50955,3
14788,80902,2
14788,83370,7
14788,88971,4
14788,103910,7
14788,129800,3
14821,3049,26
14821,25379,2
14821,71544,2
14821,77416,31
14821,88959,2
14821,91130,5
14821,120111,2
14821,124641,3
14821,125674,2
14821,130823,6
14886,25379,2
14886,36773,24
14886,54748,15
14886,65899,6
14886,71287,2
14886,71544,2
14886,74726,8
14886,81164,15
14886,88602,4
14886,88959,2
14886,93906,20
14886,102778,2
14886,130823,22
14886,138959,3
14996,15740,9
14996,37909,8
14996,44868,9
14996,58701,3
14996,63508,2
14996,88602,5
14996,90917,3
14996,92503,3
14996,103910,3
14996,110712,1
14996,130245,3
14996,130408,10
14996,138959,13
14996,139154,4
14996,143205,12
15086,68108,2
15086,92049,2
15086,126814,2
15086,130823,2
15086,136162,3
15206,28624,7
15206,60627,15
15206,86066,7
15206,89450,3
15206,93539,3
15206,103910,13
15206,139154,5
15266,68984,2
15266,103910,11
15281,48192,3
15281,121714,8
15350,6043,10
15350,15351,81
15350,15352,19
15350,23707,5
15350,50486,1
15350,122804,2
15351,23707,2
15522,57307,2
15522,80835,2
15522,88959,2
15522,99055,12
15522,130823,2
15522,137673,2
15556,48303,7
15556,74909,18
15556,102705,3
15556,129800,9
15579,80902,2
15579,86066,17
15579,88481,2
15636,14757,4
15636,63508,14
15636,86622,1
15636,90917,5
15636,109311,3
15657,18029,3
15657,80902,4
15657,86066,14
15657,88481,5
15657,103910,11
15657,127162,5
15657,130245,3
15657,139154,12
15710,25664,8
15710,30356,13
15710,48005,11
15710,55059,12
15710,91089,3
15710,123326,5
15740,24445,20
15740,44868,33
15740,86066,4
15740,103910,3
15740,139154,4
15794,49391,6
15794,69994,2
15794,80902,7
15794,86066,19
15794,86432,3
15794,98103,5
15794,98237,14
15794,98870,3
15794,98907,29
15794,103910,23
15794,139154,34
15794,139230,10
15892,1630,3
15892,8245,3
15892,22767,2
15892,35391,4
15892,70364,3
15892,90051,2
15892,106054,8
15892,117880,2
15892,131848,2
15892,137629,8
15929,15947,2
16069,2356,5
16069,63508,2
16076,14648,7
16076,25379,2
16076,88959,2
16076,127309,5
16093,68984,2
16093,72294,7
16093,126110,5
16093,142288,4
16107,63508,2
16107,103062,8
16107,123451,5
16107,128880,3
16107,130245,3
16107,143205,16
16143,80902,3
16143,83370,4
16143,86066,10
16143,103910,5
16143,139154,3
16252,36673,2
16252,75812,2
16252,117908,2
16262,58701,2
16262,86424,6
16262,138959,4
16276,18648,245
16276,38612,15
16276,46745,15
16276,46747,2
16276,53418,15
16276,62796,167
16276,72319,15
16276,101293,15
16276,107483,15
16367,35064,10
16434,75955,7
16448,67442,1
16448,80902,2
16448,86066,2
16448,103910,3
16448,139154,4
16461,60979,2
16461,67354,2
16461,128880,2
16461,128898,2
16461,138959,3
16490,9132,11
16490,57307,4
16490,65899,7
16490,79220,7
16490,80835,6
16490,83370,4
16490,86066,6
16490,88481,2
16490,88959,2
16490,91130,4
16490,98886,17
16490,99055,25
16490,99197,110
16490,103910,21
16490,120833,41
16490,122652,2
16490,126025,5
16490,127309,4
16490,127776,5
16490,128858,143
16490,129384,2
16490,129800,9
16490,130823,2
16490,137673,7
16490,139154,15
16639,15579,9
16639,16899,18
16639,27032,4
16639,34593,6
16639,38698,9
16639,46463,3
16639,65820,5
16639,67442,1
16639,68984,4
16639,79986,2
16639,80469,2
16639,80902,5
16639,81195,3
16639,82497,2
16639,83370,8
16639,85717,5
16639,86066,6
16639,90917,6
16639,92503,2
16639,103910,29
16639,115424,3
16639,124260,15
16639,124929,84
16639,129800,2
16639,131504,20
16639,133823,2
16639,136120,22
16639,139154,7
16639,139230,25
16639,142393,6
16785,11879,4
16785,24713,2
16785,29932,6
16785,33924,2
16785,36804,4
16785,48869,2
16785,61414,3
16785,93079,3
16785,94991,4
16810,86066,12
